Colors Cineplex,173,Hindi,Movies,224.2.2.35,239.11.11.5,6014,8085,FALSE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/Colors_Cineplex/Colors_Cineplex.m3u8,,,,,,,,,,working
02 E 24,176,Hindi,Movies,224.2.2.4,239.11.11.15,3248,10050,,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/02_E_24/02_E_24.m3u8,,,,,,,,,,
Bhojpuri Cinema,179,Hindi,Movies,224.2.2.3,239.11.11.16,3340,15018,FALSE,BUSY,TRUE,Trans07-13022,https://192.168.200.125:12000/msos/master/t13/Bhojpuri_Cinema/Bhojpuri_Cinema.m3u8,,,,,,,,,,
DABANGG,182,Hindi,Movies,224.2.2.4,239.11.11.15,3424,10073,FALSE,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/DABANGG/DABANGG.m3u8,,,,,,,,,,
HI DOST,183,English,Movies,224.2.2.3,239.11.11.16,3328,15030,FALSE,BUSY,TRUE,Trans07-13022,https://192.168.200.125:12000/msos/master/t13/HI_DOST/HI_DOST.m3u8,,,,,,,,,,working
Maha Movie,185,Hindi,Movies,224.2.2.3,239.11.11.16,3284,15070,FALSE,BUSY,TRUE,Trans07-13022,https://192.168.200.125:12000/msos/master/t13/Maha_Movie/Maha_Movie.m3u8,,,,,,,,,,working
B4U KADAK,187,Hindi,Movies,224.2.2.4,239.11.11.15,3348,10312,,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/B4U_KADAK/B4U_KADAK.m3u8,,,,,,,,,,
Movie Plus,189,Hindi,Movies,224.2.2.4,239.11.11.15,3168,10022,FALSE,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/Movie_Plus/Movie_Plus.m3u8,,,,,,,,,,
Enrich TV,191,Bangla,Movies,224.2.2.2,239.11.11.15,3088,10373,FALSE,BUSY,TRUE,Trans06-13013,https://192.168.200.125:12000/msos/master/t12/Enrich_TV/Enrich_TV.m3u8,,,,,,,,,,glittering
MANORANJAN TV,192,Hindi,Movies,224.2.2.4,239.11.11.16,3092,15002,FALSE,PROGRESS,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/MANORANJAN_TV/MANORANJAN_TV.m3u8,,,,,,,,,,progress
Studio One Plus,195,Hindi,Movies,224.2.2.4,239.11.11.15,3632,10325,,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/Studio_One_Plus/Studio_One_Plus.m3u8,,,,,,,,,,
WE,196,Malayalam,Movies,224.2.2.5,239.11.11.15,3152,10057,,BUSY,TRUE,Trans06-13013,https://192.168.200.125:12000/msos/master/t12/WE/WE.m3u8,,,,,,,,,,
Zee Anmol cinema 2,199,Hindi,Movies,224.2.2.21,239.11.11.10,1240,10169,FALSE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/Zee_Anmol_cinema_2/Zee_Anmol_cinema_2.m3u8,,,,,,,,,,
MTV HD,201,Hindi,Music,224.2.2.46,239.11.11.11,3004,10182,TRUE,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/MTV_HD/MTV_HD.m3u8,,,,,,,,,,
9X JHAKAAS,208,Marathi,Music,224.2.2.4,239.11.11.15,3328,10076,,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/9X_JHAKAAS/9X_JHAKAAS.m3u8,,,,,,,,,,
9XM,209,Hindi,Music,224.2.2.4,239.11.11.15,3440,10171,FALSE,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/9XM/9XM.m3u8,,,,,,,,,,
Balle Balle Non-Stop Music,211,Hindi,Music,224.2.2.4,239.11.11.15,3172,10120,FALSE,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/Balle_Balle_Non-Stop_Music/Balle_Balle_Non-Stop_Music.m3u8,,,,,,,,,,
MASTIII,214,Hindi,Music,224.2.2.4,239.11.11.15,3352,10278,,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/MASTIII/MASTIII.m3u8,,,,,,,,,,
Mtunes+,215,Hindi,Music,224.2.2.4,239.11.11.15,3640,10027,FALSE,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/Mtunes+/Mtunes+.m3u8,,,,,,,,,,
Music India,216,Hindi,Music,224.2.2.4,239.11.11.16,3336,10143,FALSE,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/Music_India/Music_India.m3u8,,,,,,,,,,
RAMDHENU,218,Assamese,Entertainment,224.2.2.5,239.11.11.15,3656,10221,,BUSY,TRUE,Trans06-13013,https://192.168.200.125:12000/msos/master/t12/RAMDHENU/RAMDHENU.m3u8,,,,,,,,,,
9X TASHAN,219,Punjabi,Music,224.2.2.4,239.11.11.15,3604,10094,,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/9X_TASHAN/9X_TASHAN.m3u8,,,,,,,,,,
Sangeet Bhojpuri,220,Hindi,Music,224.2.2.4,239.11.11.15,3444,10184,TRUE,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/Sangeet_Bhojpuri/Sangeet_Bhojpuri.m3u8,,,,,,,,,,
Zee punjabi,221,Punjabi,GEC,224.2.2.21,239.11.11.10,1236,10167,FALSE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/Zee_punjabi/Zee_punjabi.m3u8,,,,,,,,,,
Aaj Tak,224,Hindi,News,224.2.2.40,239.11.11.11,3001,10007,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/Aaj_Tak/Aaj_Tak.m3u8,,,,,,,,,,
News 18 India,226,Hindi,News,224.2.2.44,239.11.11.13,3004,13034,FALSE,BUSY,TRUE,Trans05-13014,https://192.168.200.125:12000/msos/master/t11/News_18_India/News_18_India.m3u8,,,,,,,,,,
CNBC Bajaar,228,Gujarathi,News,224.2.2.43,239.11.11.11,3006,10027,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/CNBC_Bajaar/CNBC_Bajaar.m3u8,,,,,,,,,,
ET Now Swadesh,229,Hindi,News,224.2.2.41,239.11.11.13,3026,10021,FALSE,BUSY,TRUE,Trans05-13014,https://192.168.200.125:12000/msos/master/t11/ET_Now_Swadesh/ET_Now_Swadesh.m3u8,,,,,,,,,,
News 18 Rajasthan,230,Hindi,News,224.2.2.36,239.11.11.13,3004,13003,FALSE,BUSY,TRUE,Trans05-13014,https://192.168.200.125:12000/msos/master/t11/News_18_Rajasthan/News_18_Rajasthan.m3u8,,,,,,,,,,
News 18 Madhya Pradesh,231,Hindi,News,224.2.2.36,239.11.11.13,3002,13002,FALSE,BUSY,TRUE,Trans05-13014,https://192.168.200.125:12000/msos/master/t11/News_18_Madhya_Pradesh/News_18_Madhya_Pradesh.m3u8,,,,,,,,,,
News18 Punjab Haryana,234,Hindi,News,224.2.2.36,239.11.11.11,3020,10208,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/News18_PH/News18_PH.m3u8,,,,,,,,,,
Bharat Samachar,235,Hindi,News,224.2.2.4,239.11.11.15,3344,10118,,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/Bharat_Samachar/Bharat_Samachar.m3u8,,,,,,,,,,
Bansal News,236,Hindi,News,224.2.2.4,239.11.11.15,3160,10062,FALSE,ERROR,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/Bansal_News/Bansal_News.m3u8,,,,,,,,,,unavailable
JK News,240,Hindi,News,224.2.2.4,239.11.11.15,3232,10260,TRUE,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/JK_News/JK_News.m3u8,,,,,,,,,,
09 News 24 MP-CG,243,Hindi,News,224.2.2.4,239.11.11.15,3276,10284,FALSE,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/09_News_24_MP-CG/09_News_24_MP-CG.m3u8,,,,,,,,,,
1ST India News,246,Hindi,News,224.2.2.3,239.11.11.16,3212,15005,FALSE,BUSY,TRUE,Trans07-13022,https://192.168.200.125:12000/msos/master/t13/1ST_India_News/1ST_India_News.m3u8,,,,,,,,,,
Gulistan TV,249,Hindi,News,224.2.2.3,239.11.11.16,3032,15001,FALSE,BUSY,TRUE,Trans07-13022,https://192.168.200.125:12000/msos/master/t13/Gulistan_TV/Gulistan_TV.m3u8,,,,,,,,,,
India News haryana,251,Hindi,News,224.2.2.3,239.11.11.16,3044,15033,FALSE,BUSY,TRUE,Trans07-13022,https://192.168.200.125:12000/msos/master/t13/India_News_haryana/India_News_haryana.m3u8,,,,,,,,,,
India News MP CG,252,Hindi,News,224.2.2.3,239.11.11.16,3008,15034,FALSE,BUSY,TRUE,Trans07-13022,https://192.168.200.125:12000/msos/master/t13/India_News_MP_CG/India_News_MP_CG.m3u8,,,,,,,,,,
India News Rajasthan,253,Hindi,News,224.2.2.3,239.11.11.16,3024,15036,FALSE,BUSY,TRUE,Trans07-13022,https://192.168.200.125:12000/msos/master/t13/India_News_Rajasthan/India_News_Rajasthan.m3u8,,,,,,,,,,
India News UP,254,Hindi,News,224.2.2.3,239.11.11.16,3004,15037,TRUE,BUSY,TRUE,Trans07-13022,https://192.168.200.125:12000/msos/master/t13/India_News_UP/India_News_UP.m3u8,,,,,,,,,,
India Voice,255,Hindi,News,224.2.2.4,239.11.11.15,3648,10137,,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/India_Voice/India_Voice.m3u8,,,,,,,,,,
GYANDARSHAN 1,257,Hindi,News,224.2.2.2,239.2.3.85,3000,9000,FALSE,DOWN,TRUE,Local Transcoder,https://192.168.200.125:12000/msos/master/t0/GYANDARSHAN_1/GYANDARSHAN_1.m3u8,,,,,,,,,,unavailable 
Hindi Khabar,258,Hindi,News,224.2.2.4,239.11.11.15,3316,10091,TRUE,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/Hindi_Khabar/Hindi_Khabar.m3u8,,,,,,,,,,working
INH 24X7,260,Hindi,News,224.2.2.4,239.11.11.15,3404,10101,,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/INH_24X7/INH_24X7.m3u8,,,,,,,,,,
Janta TV,264,Hindi,News,224.2.2.3,239.11.11.16,3016,15041,FALSE,BUSY,TRUE,Trans07-13022,https://192.168.200.125:12000/msos/master/t13/Janta_TV/Janta_TV.m3u8,,,,,,,,,,working
K NEWS INDIA,266,Hindi,News,224.2.2.4,239.11.11.15,3504,10127,,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/K_NEWS_INDIA/K_NEWS_INDIA.m3u8,,,,,,,,,,
Kashish News,267,Hindi,News,224.2.2.3,239.11.11.16,3300,15042,FALSE,BUSY,TRUE,Trans07-13022,https://192.168.200.125:12000/msos/master/t13/Kashish_News/Kashish_News.m3u8,,,,,,,,,,
Khabar Fast,268,Hindi,News,224.2.2.3,239.11.11.16,3268,15002,FALSE,BUSY,TRUE,Trans07-13022,https://192.168.200.125:12000/msos/master/t13/Khabar_Fast/Khabar_Fast.m3u8,,,,,,,,,,
NE News,270,Hindi,News,224.2.2.4,239.11.11.16,3708,15086,FALSE,BUSY,TRUE,Trans07-13022,https://192.168.200.125:12000/msos/master/t13/NE_News/NE_News.m3u8,,,,,,,,,,
NEPAL 1,273,Hindi,News,224.2.2.4,239.11.11.15,3120,10086,,PROGRESS,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/NEPAL_1/NEPAL_1.m3u8,,,,,,,,,,unavailable
Network 10,274,Hindi,News,224.2.2.4,239.11.11.15,3332,10090,,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/Network_10/Network_10.m3u8,,,,,,,,,,
News India 24x7,277,Hindi,News,224.2.2.3,239.11.11.16,3220,15047,FALSE,BUSY,TRUE,Trans07-13022,https://192.168.200.125:12000/msos/master/t13/News_India_24x7/News_India_24x7.m3u8,,,,,,,,,,
NEWS LIVE,279,Assamese,News,224.2.2.5,239.11.11.15,3648,10212,,BUSY,TRUE,Trans06-13013,https://192.168.200.125:12000/msos/master/t12/NEWS_LIVE/NEWS_LIVE.m3u8,,,,,,,,,,
News Nation,280,Hindi,News,224.2.2.4,239.11.11.15,3612,10148,,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/News_Nation/News_Nation.m3u8,,,,,,,,,,
News State Uttarakhand,282,Hindi,News,224.2.2.4,239.11.11.15,3624,10317,FALSE,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/News_State_Uttarakhand/News_State_Uttarakhand.m3u8,,,,,,,,,,
NEWS TIME,283,Bangla,News,224.2.2.3,239.11.11.16,3360,15048,FALSE,BUSY,TRUE,Trans07-13022,https://192.168.200.125:12000/msos/master/t13/NEWS_TIME/NEWS_TIME.m3u8,,,,,,,,,,
Zee Biskope,284,Bangla,Movies,224.2.2.14,239.11.11.10,1236,10159,FALSE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/Zee_Biskope/Zee_Biskope.m3u8,,,,,,,,,,
News X,285,Bangla,News,224.2.2.3,239.11.11.16,3020,15049,FALSE,BUSY,TRUE,Trans07-13022,https://192.168.200.125:12000/msos/master/t13/News_X/News_X.m3u8,,,,,,,,,,
Zee Bangla,286,Bangla,GEC,224.2.2.21,239.11.11.11,1246,10374,FALSE,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/Zee_Bangla/Zee_Bangla.m3u8,,,,,,,,,,
NON-STOP SAMACHAR INDIA,287,Hindi,News,224.2.2.4,239.11.11.15,3544,10285,,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/NON-STOP_SAMACHAR_INDIA/NON-STOP_SAMACHAR_INDIA.m3u8,,,,,,,,,,
NORTH EAST LIVE,288,Assamese,News,224.2.2.5,239.11.11.15,3360,10124,,BUSY,TRUE,Trans06-13013,https://192.168.200.125:12000/msos/master/t12/NORTH_EAST_LIVE/NORTH_EAST_LIVE.m3u8,,,,,,,,,,
Paras Gold,289,Hindi,News,224.2.2.4,239.11.11.15,3664,10133,,ERROR,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/Paras_Gold/Paras_Gold.m3u8,,,,,,,,,,unavailable
POPULAR TV,291,Hindi,News,224.2.2.4,239.11.11.15,3044,10146,FALSE,PROGRESS,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/POPULAR_TV/POPULAR_TV.m3u8,,,,,,,,,,unavailable 
RAFTAAR MEDIA,293,Hindi,News,224.2.2.4,239.11.11.15,3040,10149,,PROGRESS,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/RAFTAAR_MEDIA/RAFTAAR_MEDIA.m3u8,,,,,,,,,,unavailable 
SAAM TV,296,Hindi,News,224.2.2.4,239.11.11.15,3448,10261,FALSE,ERROR,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/SAAM_TV/SAAM_TV.m3u8,,,,,,,,,,unavaialable
SAHANA NEWS,301,Hindi,News,224.2.2.3,239.11.11.16,3184,15055,TRUE,BUSY,TRUE,Trans07-13022,https://192.168.200.125:12000/msos/master/t13/SAHANA_NEWS/SAHANA_NEWS.m3u8,,,,,,,,,,working
STV Haryana News,306,Hindi,News,224.2.2.3,239.11.11.16,3308,15058,FALSE,BUSY,TRUE,Trans07-13022,https://192.168.200.125:12000/msos/master/t13/STV_Haryana_News/STV_Haryana_News.m3u8,,,,,,,,,,
Sudarshan,307,Hindi,News,224.2.2.4,239.11.11.15,3340,10330,,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/Sudarshan/Sudarshan.m3u8,,,,,,,,,,
Swaraj Express SMBC,309,Hindi,News,224.2.2.4,239.11.11.15,3676,10309,,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/Swaraj_Express_SMBC/Swaraj_Express_SMBC.m3u8,,,,,,,,,,
TV 100,311,Hindi,News,224.2.2.4,239.11.11.15,3644,10218,,ERROR,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/TV_100/TV_100.m3u8,,,,,,,,,,
TV100 NATIONAL,313,Hindi,News,224.2.2.4,239.11.11.15,3644,10270,,ERROR,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/TV100_NATIONAL/TV100_NATIONAL.m3u8,,,,,,,,,,
TV9 BHARATVARSH,314,Hindi,News,224.2.2.3,239.11.11.16,3252,15060,FALSE,BUSY,TRUE,Trans07-13022,https://192.168.200.125:12000/msos/master/t13/TV9_BHARATVARSH/TV9_BHARATVARSH.m3u8,,,,,,,,,,
TV9 MUMBAI,315,Marathi,News,224.2.2.3,239.11.11.16,3232,15063,FALSE,BUSY,TRUE,Trans07-13022,https://192.168.200.125:12000/msos/master/t13/TV9_MUMBAI/TV9_MUMBAI.m3u8,,,,,,,,,,
Zee Marathi,316,Marathi,GEC,224.2.2.14,,1248,,FALSE,BUSY,FALSE,Trans07-13022,https://192.168.200.125:12000/msos/master/t13/Zee_Marathi/Zee_Marathi.m3u8,,,,,,,,,,
Zee Talkies,317,Marathi,Movies,224.2.2.45,,1240,,FALSE,BUSY,TRUE,Trans07-13022,https://192.168.200.125:12000/msos/master/t13/Zee_Talkies/Zee_Talkies.m3u8,,,,,,,,,,
Vedic,318,Hindi,News,224.2.2.3,239.11.11.16,3404,15066,FALSE,BUSY,TRUE,Trans07-13022,https://192.168.200.125:12000/msos/master/t13/Vedic/Vedic.m3u8,,,,,,,,,,
VIP NEWS,319,Hindi,News,224.2.2.2,239.11.11.15,3040,10273,,BUSY,TRUE,Trans06-13013,https://192.168.200.125:12000/msos/master/t12/VIP_NEWS/VIP_NEWS.m3u8,,,,,,,,,,
Star Pravah,320,Marathi,GEC,224.2.2.17,239.11.11.10,1248,10022,FALSE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/Star_Pravah/Star_Pravah.m3u8,,,,,,,,,,
SHALOM TV,321,Malayalam,Devotional,224.2.2.5,239.11.11.15,3224,10111,,BUSY,TRUE,Trans06-13013,https://192.168.200.125:12000/msos/master/t12/SHALOM_TV/SHALOM_TV.m3u8,,,,,,,,,,working
14 Aryan TV National,322,Hindi,News,224.2.2.4,239.11.11.15,3288,10082,,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/14_Aryan_TV_National/14_Aryan_TV_National.m3u8,,,,,,,,,,
IND24,323,Hindi,News,224.2.2.4,239.11.11.15,3376,10013,FALSE,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/IND24/IND24.m3u8,,,,,,,,,,
Zee Yuva,324,Marathi,GEC,224.2.2.14,239.11.11.10,1246,10164,FALSE,BUSY,FALSE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/Zee_Yuva/Zee_Yuva.m3u8,,,,,,,,,,
Star Pravah HD,325,Marathi,Entertainment,224.2.2.9,239.11.11.10,1234,10023,FALSE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/Star_Pravah_HD/Star_Pravah_HD.m3u8,,,,,,,,,,
Colors Marathi,326,Marathi,Entertainment,224.2.2.35,239.11.11.10,6030,10024,FALSE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/Colors_Marathi/Colors_Marathi.m3u8,,,,,,,,,,
Sony Marathi,327,Marathi,Entertainment,224.2.2.33,239.11.11.13,1240,13000,FALSE,BUSY,TRUE,Trans05-13014,https://192.168.200.125:12000/msos/master/t11/Sony_Marathi/Sony_Marathi.m3u8,,,,,,,,,,
Colors Marathi HD,328,Marathi,Entertainment,224.2.2.34,239.11.11.10,5020,10025,TRUE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/Colors_Marathi_HD/Colors_Marathi_HD.m3u8,,,,,,,,,,
Zee Marathi HD,329,Marathi,GEC,224.2.2.46,,1246,,FALSE,BUSY,TRUE,Trans07-13022,https://192.168.200.125:12000/msos/master/t13/Zee_Marathi_HD/Zee_Marathi_HD.m3u8,,,,,,,,,,
Fakt Marathi,330,Marathi,Entertainment,224.2.2.3,239.11.11.16,3288,15026,FALSE,BUSY,TRUE,Trans07-13022,https://192.168.200.125:12000/msos/master/t13/Fakt_Marathi/Fakt_Marathi.m3u8,,,,,,,,,,
MAIBOLI,331,Marathi,Entertainment,224.2.2.4,239.11.11.16,3324,15013,FALSE,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/MAIBOLI/MAIBOLI.m3u8,,,,,,,,,,
Pravah Picutre HD,336,Hindi,Movies,224.2.2.30,,1244,,FALSE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/Pravah_Picutre_HD/Pravah_Picutre_HD.m3u8,,,,,,,,,,
Pravah Pictures,337,Marathi,Movies,224.2.2.30,239.11.11.11,1240,10228,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/Pravah_Pictures/Pravah_Pictures.m3u8,,,,,,,,,,
Sangeet Marathi,340,Marathi,Music,224.2.2.3,239.11.11.16,3316,15056,FALSE,BUSY,TRUE,Trans07-13022,https://192.168.200.125:12000/msos/master/t13/Sangeet_Marathi/Sangeet_Marathi.m3u8,,,,,,,,,,
News 18 Lokmat,341,Marathi,News,224.2.2.42,239.11.11.13,3010,10026,FALSE,BUSY,TRUE,Trans05-13014,https://192.168.200.125:12000/msos/master/t11/News_18_Lokmat/News_18_Lokmat.m3u8,,,,,,,,,,working
News18 JKLHP,344,Hindi,News,224.2.2.36,239.11.11.13,3008,13001,FALSE,BUSY,TRUE,Trans05-13014,https://192.168.200.125:12000/msos/master/t11/News18_JKLHP/News18_JKLHP.m3u8,,,,,,,,,,
JAI MAHARASTRA,345,Marathi,News,224.2.2.3,239.11.11.16,3216,15074,FALSE,BUSY,TRUE,Trans07-13022,https://192.168.200.125:12000/msos/master/t13/JAI_MAHARASTRA/JAI_MAHARASTRA.m3u8,,,,,,,,,,working
Colors Gujarathi,355,Gujarathi,Entertainment,224.2.2.35,239.11.11.10,6028,10027,FALSE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/Colors_Gujarathi/Colors_Gujarathi.m3u8,,,,,,,,,,
Colors Gujarathi Cinema,357,Gujarathi,Movies,224.2.2.35,239.11.11.9,6022,9112,FALSE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/Colors_Gujarathi_Cinema/Colors_Gujarathi_Cinema.m3u8,,,,,,,,,,
News 18 Gujarathi,360,Gujarathi,News,224.2.2.36,239.11.11.13,3014,13007,FALSE,BUSY,TRUE,Trans05-13014,https://192.168.200.125:12000/msos/master/t11/News_18_Gujarathi/News_18_Gujarathi.m3u8,,,,,,,,,,working
DD Gujarati,362,Gujarathi,News,224.2.2.2,239.11.11.15,3180,10341,FALSE,ERROR,TRUE,Trans06-13013,https://192.168.200.125:12000/msos/master/t12/DD_Gujarati/DD_Gujarati.m3u8,,,,,,,,,,
GS TV,363,Gujarathi,News,224.2.2.4,239.11.11.15,3196,10136,,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/GS_TV/GS_TV.m3u8,,,,,,,,,,
India News Gujrat,364,Gujarathi,News,224.2.2.3,239.11.11.16,3028,15032,FALSE,BUSY,TRUE,Trans07-13022,https://192.168.200.125:12000/msos/master/t13/India_News_Gujrat/India_News_Gujrat.m3u8,,,,,,,,,,working
Mantavya 24x7 News,365,Gujarathi,News,224.2.2.4,239.11.11.15,3164,10246,FALSE,ERROR,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/Mantavya_24x7_News/Mantavya_24x7_News.m3u8,,,,,,,,,,
TV9 GUJARATI,366,Gujarathi,News,224.2.2.3,239.11.11.16,3244,15061,FALSE,BUSY,TRUE,Trans07-13022,https://192.168.200.125:12000/msos/master/t13/TV9_GUJARATI/TV9_GUJARATI.m3u8,,,,,,,,,,
MKN News,368,Hindi,News,224.2.2.4,239.11.11.15,3496,10258,,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/MKN_News/MKN_News.m3u8,,,,,,,,,,
IBC 24,369,Hindi,News,224.2.2.4,239.11.11.15,3600,10012,,ERROR,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/IBC_24/IBC_24.m3u8,,,,,,,,,,unavailabe
Colors Infinity HD,370,English,Entertainment,224.2.2.35,239.11.11.10,6002,10029,TRUE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/Colors_Infinity_HD/Colors_Infinity_HD.m3u8,,,,,,,,,,working
Colors Infinity,371,English,Entertainment,224.2.2.35,239.11.11.10,6008,10030,FALSE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/Colors_Infinity/Colors_Infinity.m3u8,,,,,,,,,,
Comedy Central HD,372,English,Entertainment,224.2.2.35,239.11.11.13,6006,10031,TRUE,BUSY,TRUE,Trans05-13014,https://192.168.200.125:12000/msos/master/t11/Comedy_Central_HD/Comedy_Central_HD.m3u8,,,,,,,,,,
Comedy Central SD,373,English,Entertainment,224.2.2.34,239.11.11.13,5018,10032,TRUE,BUSY,TRUE,Trans05-13014,https://192.168.200.125:12000/msos/master/t11/Comedy_Central_SD/Comedy_Central_SD.m3u8,,,,,,,,,,
Disney international HD,374,English,GEC,224.2.2.9,239.11.11.13,1248,10033,FALSE,BUSY,TRUE,Trans05-13014,https://192.168.200.125:12000/msos/master/t11/Disney_international_HD/Disney_international_HD.m3u8,,,,,,,,,,
WOMAN,375,English,GEC,224.2.2.39,239.11.11.11,3016,10348,,ERROR,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/WOMAN/WOMAN.m3u8,,,,,,,,,,unavailable
Zee Cafe,376,English,GEC,224.2.2.46,239.11.11.10,1236,10186,FALSE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/Zee_Cafe/Zee_Cafe.m3u8,,,,,,,,,,
And Flix,377,Hindi,Movies,224.2.2.21,239.11.11.10,1234,10166,FALSE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/And_Flix/And_Flix.m3u8,,,,,,,,,,
Zee CaFe HD,378,English,GEC,224.2.2.46,239.11.11.10,1234,10185,FALSE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/Zee_CaFe_HD/Zee_CaFe_HD.m3u8,,,,,,,,,,
Andflix HD,379,English,Movies,224.2.2.45,239.11.11.10,1248,10174,FALSE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/Andflix_HD/Andflix_HD.m3u8,,,,,,,,,,
AndPrive HD,380,English,Movies,224.2.2.15,239.11.11.10,1242,10154,FALSE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/AndPrive_HD/AndPrive_HD.m3u8,,,,,,,,,,
Disney Channel,385,Hindi,Kids,224.2.2.28,239.11.11.11,1244,10064,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/Disney_Channel/Disney_Channel.m3u8,,,,,,,,,,
Disney Junior,386,Hindi,Kids,224.2.2.9,239.11.11.13,1238,10034,FALSE,BUSY,TRUE,Trans05-13014,https://192.168.200.125:12000/msos/master/t11/Disney_Junior/Disney_Junior.m3u8,,,,,,,,,,
